t,wx,wy,wz
13.11,7.535778313031614,2.0145782158690646,0.30968951971362796
13.120000000000001,7.529392962109683,1.9124126011181768,0.9365181352164694
13.13,7.523007611187753,1.3004831377665065,-0.135156594514195
13.14,7.516622260265822,1.9092199256572115,-0.3660934528573471
13.15,7.510236909343892,2.0018075140252036,-0.6438562179613228
13.16,7.503851558421961,1.3803000242906374,0.08833068775337155
13.17,7.497466207500031,1.6953106697725406,-0.34800162524521083
13.18,7.4910808565781,1.9624311833399655,-0.8077468916242049
13.19,7.48469550565617,1.4675664868903537,-0.6449204431149779
13.200000000000001,7.478310154734239,1.6559343390873027,0.06811040983392505
13.21,7.471924803812309,2.280634504282834,-0.47145174306919996
13.22,7.465539452890378,2.0645967980908533,0.22455150742122165
13.23,7.459154101968448,1.6782830673140594,-0.2681847387210799
13.24,7.4538329762001725,2.1284503073101577,-1.0482617763502526
13.25,7.447447625278242,1.8815500716621796,-0.0862022374460614
13.26,7.442126499509967,1.5218419697267629,0.26712051356742483
13.27,7.435741148588036,1.741072351379709,0.046825906760823474
13.280000000000001,7.430420022819761,1.6495489881653724,-0.4139835847718257
13.290000000000001,7.4240346718978305,1.107858384954937,0.2128450307310158
13.3,7.418713546129555,2.074174824473749,0.31607487063555845
13.31,7.41339242036128,1.5346126715706239,0.12877124359226455
13.32,7.4070070694393495,1.659127014548268,-0.8311598450046166
13.33,7.401685943671074,1.7091455967700568,-0.32246022155748894
13.34,7.396364817902798,1.6644481403165434,0.42249738600106634
13.35,7.391043692134523,2.2987263318949704,0.363965002550037
13.36,7.385722566366248,1.6123011077874445,-0.39908443262065457
13.370000000000001,7.380401440597972,1.6218791341703402,0.1319639190532298
13.38,7.375080314829697,1.6208149090166852,-0.018091827612136343
13.39,7.368694963907767,1.3866853752125679,-0.3490658503988659
13.4,7.363373838139491,1.715530947691987,-0.04789013191447855
13.41,7.358052712371216,1.9368897796522437,0.1862394018896388
13.42,7.35273158660294,1.0684820542696993,0.40121288292796475
13.43,7.347410460834665,1.7304300998431583,0.6108652381980153
13.44,7.341025109912734,2.35938716565331,-0.10748674051916297
13.450000000000001,7.335703984144459,1.2366296285472016,-0.2011385540408099
13.46,7.329318633222528,1.8155681121355647,-0.6960032504904217
13.47,7.323997507454253,1.7506503777626048,0.31607487063555845
13.48,7.317612156532323,1.6005946310972388,-0.20007432888715485
13.49,7.312291030764047,1.1216933119524533,-0.1777256006603982
13.5,7.305905679842117,1.6335856108605462,0.08726646259971647
13.51,7.300584554073842,1.5495118237217949,-0.39269908169872414
13.52,7.294199203151911,1.6218791341703402,-0.1766613755067431
13.530000000000001,7.287813852229981,0.9727017904407421,-0.175597150353088
13.540000000000001,7.28142850130805,1.7080813716164016,-0.28414811602590606
13.55,7.27504315038612,1.9262475281156928,-0.26499206326011465
13.56,7.268657799464189,1.7453292519943295,0.17453292519943295
13.57,7.262272448542259,1.7165951728456423,-0.17346870004577786
13.58,7.255887097620328,1.2568499064666483,0.22987263318949705
13.59,7.249501746698398,1.3834926997516026,-0.2469002356479783
13.6,7.243116395776467,1.321767640839608,0.6789756480319403
13.61,7.2356668197008815,1.593145055021653,0.1404777202824704
13.620000000000001,7.229281468778951,2.183790015300222,0.1266427932849544
13.63,7.222896117857021,1.3824284745979476,-0.5502044044396758
13.64,7.21651076693509,1.1004088088793516,-0.6417277676540126
13.65,7.209061190859504,1.8123754366745994,-1.0280414984308062
13.66,7.202675839937574,1.523970420034073,-0.5470117289787105
13.67,7.196290489015643,1.967752309108241,-0.4703875179155449
13.68,7.189905138093713,1.3494374948346401,-0.4001486577743097
13.69,7.183519787171782,1.89006387289142,-0.41611203507913586
13.700000000000001,7.176070211096198,2.2582857760560775,-0.6693976216490446
13.71,7.169684860174267,1.7953478342161182,-0.2373222092650826
13.72,7.163299509252337,1.7825771323722572,-0.4171762602327909
13.73,7.156914158330406,1.8975134489670058,0.1266427932849544
13.74,7.150528807408476,1.605915756865514,0.18411095158232865
13.75,7.144143456486545,1.715530947691987,-0.26712051356742483
13.76,7.137758105564615,1.4111625537466346,-0.001064225153655079
13.77,7.131372754642684,1.566539426180276,0.5906449602785688
13.780000000000001,7.124987403720754,2.0433122950177514,-0.05001858222178871
13.790000000000001,7.118602052798823,1.065289378808734,-0.1404777202824704
13.8,7.113280927030548,1.2387580788545118,-0.20539545465543024
13.81,7.106895576108617,1.715530947691987,0.017027602458481263
13.82,7.100510225186687,1.4856583145024902,-0.9375823603701245
13.83,7.095189099418411,2.025220467405615,-0.8194533683144107
13.84,7.08880374849648,2.3253319607363476,-0.2373222092650826
13.85,7.08241839757455,1.431382831666081,0.1255785681312993
13.86,7.077097271806275,2.1103584796980215,-0.5033784976788523
13.870000000000001,7.070711920884344,1.07912430580625,0.39482753200603427
13.88,7.065390795116069,1.7091455967700568,-0.6715260719563548
13.89,7.060069669347794,1.3004831377665065,-0.27989121541128575
13.9,7.053684318425863,1.171711894174242,-0.04789013191447855
13.91,7.048363192657588,1.4100983285929796,-1.1259502125670735
13.92,7.043042066889313,1.454795785046493,-0.485286670066716
13.93,7.036656715967382,1.6229433593239952,-0.36290077739638193
13.94,7.031335590199107,1.8400452906696314,-1.0333626241990816
13.950000000000001,7.026014464430831,2.0039359643325136,0.19901010373349975
13.96,7.020693338662555,1.6974391200798509,-0.0702388601412352
13.97,7.01537221289428,1.6878610936969551,0.14792729635805596
13.98,7.00898686197235,1.8176965624428747,0.2575424871845291
13.99,7.003665736204074,1.6218791341703402,0.23945065957239275
14.0,6.998344610435799,1.3728504482150519,-0.6374708670393923
14.01,6.993023484667524,1.5271630954950381,0.11174364113378328
14.02,6.987702358899248,1.5111997181902121,0.052147032529098865
14.030000000000001,6.9823812331309725,1.240886529161822,-0.48422244491306093
14.040000000000001,6.977060107362697,1.3707219979077416,-0.5725531326664325
14.05,6.970674756440767,1.431382831666081,-0.7385722566366247
14.06,6.9653536306724915,1.00994967081867,-0.47996554429844057
14.07,6.960032504904216,1.2227947015496856,-1.0450691008892874
14.08,6.954711379135941,1.5633467507193108,-0.6789756480319403
14.09,6.949390253367666,1.508007042729247,-0.5097638486007828
14.1,6.9440691275993895,1.0610324781941136,-0.2362579841114275
14.11,6.937683776677459,1.5122639433438672,0.40334133323527493
14.120000000000001,6.932362650909184,1.5186492942657976,-1.1216933119524533
14.13,6.9270415251409085,1.2164093506277551,0.010642251536550788
14.14,6.920656174218978,1.8847427471231448,0.40759823384989524
14.15,6.915335048450703,1.429254381358771,-0.4682590676082347
14.16,6.9100139226824275,1.9603027330326555,-0.32671712217210924
14.17,6.903628571760497,1.7378796759187438,-0.9886651677455683
14.18,6.898307445992222,1.8847427471231448,-0.6853609989538708
14.19,6.891922095070291,1.28239131015437,-0.5672320068981571
14.200000000000001,6.886600969302016,1.158941192330381,-0.5502044044396758
14.21,6.8802156183800856,1.253657231005683,-0.26073516264549434
14.22,6.873830267458155,1.2781344095397498,0.7885908388584135
14.23,6.868509141689879,1.8272745888257704,-0.6757829725709751
14.24,6.862123790767948,1.2057670990912044,-0.6321497412711169
14.25,6.855738439846019,1.348373269680985,-0.9641879892115015
14.26,6.849353088924088,1.2855839856153353,-1.2494003303910626
14.27,6.844031963155812,1.2887766610763005,-0.351194300706176
14.280000000000001,6.837646612233882,1.9219906275010725,-0.3724788037792776
14.290000000000001,6.831261261311951,1.6623196900092332,-1.2238589267033408
14.3,6.824875910390021,1.2717490586178193,-1.0514544518112179
14.31,6.81849055946809,1.7187236231529524,-0.1415419454361255
14.32,6.81210520854616,1.5984661807899285,-0.4789013191447855
14.33,6.805719857624229,1.6346498360142012,-0.4278185117693417
14.34,6.799334506702299,1.2121524500131349,-0.7768843621682077
14.35,6.792949155780369,1.6080442071728243,-0.9248116585262636
14.36,6.786563804858439,1.645292087550752,-0.216037706191981
14.370000000000001,6.780178453936508,1.5814385783314473,-1.0706105045770093
14.38,6.773793103014578,1.321767640839608,-0.9056556057604721
14.39,6.766343526938992,0.983344041977293,-0.6513057940369082
14.4,6.7599581760170615,1.6420994120897867,-1.319639190532298
14.41,6.753572825095131,1.714466722538332,-0.4597452663789941
14.42,6.7471874741732005,0.8173249180071006,-0.9950505186674988
14.43,6.74080212325127,1.2238589267033408,-0.26924896387473496
14.44,6.7344167723293396,1.4345755071270463,-0.08300956198509615
14.450000000000001,6.729095646561064,1.417547904668565,-0.2224230571139115
14.46,6.722710295639134,1.1280786628743837,-1.3856211500589128
14.47,6.716324944717203,1.5175850691121426,-1.4984290163463512
14.48,6.709939593795273,1.6942464446188856,-0.6395993173467024
14.49,6.703554242873342,1.509071267882902,-1.2238589267033408
14.5,6.698233117105067,1.7751275562966717,-0.20858813011639546
14.51,6.691847766183137,1.3792357991369824,-0.36715767801100224
14.52,6.6865266404148604,1.0897665573428008,-0.6257643903491864
14.530000000000001,6.68014128949293,0.7396364817902799,-0.18943207735060405
14.540000000000001,6.674820163724655,0.6374708670393923,-1.2142809003204451
14.55,6.668434812802724,1.0642251536550789,-1.0333626241990816
14.56,6.663113687034449,1.5729247771022066,-0.8194533683144107
14.57,6.657792561266174,1.0950876831110763,-0.3320382479403846
14.58,6.652471435497898,1.656998564240958,-1.0684820542696993
14.59,6.647150309729623,1.417547904668565,-1.3536943954492604
14.6,6.640764958807693,1.6282644850922707,-0.16921179943115755
14.61,6.635443833039417,1.579310128024137,-0.8322240701582717
14.620000000000001,6.630122707271141,1.4994932415000062,-0.1968816534261896
14.63,6.624801581502866,1.7432008016870193,-1.0344268493527367
14.64,6.620544680888246,1.1248859874134185,-0.07768843621682076
14.65,6.615223555119971,1.1557485168694157,-1.4643738114293885
14.66,6.6099024293516955,1.5026859169609714,-1.2632352573885788
14.67,6.604581303583419,1.7878982581405325,-0.25009291110894355
14.68,6.599260177815144,1.5569613997973804,-0.6842967738002157
14.69,6.593939052046869,1.5005574666536612,-1.3292172169151937
14.700000000000001,6.5886179262785936,1.295162011998231,-0.4640021669936144
14.71,6.5843610256639735,1.2227947015496856,-0.9535457376749508
14.72,6.579039899895698,2.130578757617468,0.007449576075585553
14.73,6.573718774127422,0.8737288511508198,-0.9152336321433678
14.74,6.568397648359147,0.7704990112462772,-0.9311970094481941
14.75,6.563076522590872,1.3920065009808433,-0.701324376258697
14.76,6.557755396822596,1.2206662512423756,-0.9248116585262636
14.77,6.552434271054321,1.6665765906238537,-0.6566269198051837
14.780000000000001,6.547113145286046,1.1621338677913462,-0.14899152151171105
14.790000000000001,6.54179201951777,1.669769266084819,-0.8758573014581299
14.8,6.536470893749494,0.9120409566824026,-0.8513801229240632
14.81,6.531149767981219,1.5707963267948966,-0.42249738600106634
14.82,6.525828642212944,1.7687422053747412,-0.3980202074669995
14.83,6.520507516444669,0.7162235284098681,-0.5076353982934726
14.84,6.515186390676393,1.3058042635347817,0.2171019313456361
14.85,6.509865264908118,1.5399337973388991,-0.5353052522885047
14.86,6.503479913986188,0.7768843621682077,-1.2376938537008568
14.870000000000001,6.4981587882179115,1.8389810655159764,-0.9248116585262636
14.88,6.491773437295981,1.2653637076958888,-0.8854353278410256
14.89,6.486452311527706,1.2025744236302391,-1.1238217622597633
14.9,6.480066960605775,1.4452177586635973,-0.2107165804237056
14.91,6.4747458348375,0.9120409566824026,-0.4342038626912722
14.92,6.4683604839155695,1.497364791192696,-1.2600425819276135
14.93,6.463039358147294,1.2110882248594799,-0.6725902971100098
14.94,6.456654007225364,1.2259873770106509,-1.199381748169274
14.950000000000001,6.450268656303433,1.509071267882902,-0.6481131185759431
14.96,6.444947530535158,1.9038987998889363,-0.7768843621682077
14.97,6.4385621796132275,1.2791986346934048,-0.5778742584347079
14.98,6.432176828691297,1.2611068070812685,0.018091827612136343
14.99,6.4257914777693665,1.3696577727540866,-0.7268657799464189
15.0,6.419406126847436,1.9517889318034147,-0.701324376258697
15.01,6.413020775925506,1.5495118237217949,0.17346870004577786
15.02,6.406635425003575,0.8854353278410256,-0.3937633068523792
15.030000000000001,6.400250074081645,1.3260245414542284,0.4427176639205128
15.040000000000001,6.394928948313369,1.2525930058520278,-1.267492158003199
15.05,6.388543597391439,0.8024257658559295,-1.4984290163463512
15.06,6.382158246469508,1.469694937197664,-1.3707219979077416
15.07,6.375772895547578,1.7293658746895033,-0.39695598231334445
15.08,6.369387544625647,1.3366667929907792,-0.7481502830195205
15.09,6.363002193703717,1.011013895972325,-0.32884557247941937
15.1,6.356616842781786,1.0078212205113597,-0.7460218327122103
15.11,6.350231491859856,1.3973276267491186,-1.08125275611356
15.120000000000001,6.343846140937925,1.41648367951491,-0.46719484245457965
15.13,6.337460790015995,1.3568870709102256,-1.2302442776252713
15.14,6.33213966424772,1.0035643198967394,-1.4132910040539448
15.15,6.325754313325789,1.0216561475088757,-0.7928477394730338
15.16,6.319368962403859,1.4643738114293885,-1.067417829116044
15.17,6.312983611481928,1.1121152855695575,-0.2383864344187377
15.18,6.307662485713653,0.8609581493069588,-0.8034899910095846
15.19,6.3012771347917225,0.7353795811756595,-0.4001486577743097
15.200000000000001,6.294891783869792,1.1514916162547955,-0.9269401088335737
15.21,6.289570658101517,1.0471975511965976,0.1713402497384677
15.22,6.283185307179586,0.796040414933999,-0.363965002550037
15.23,6.277864181411311,1.2089597745521696,-0.5576539805152614
15.24,6.272543055643035,1.0025000947430844,-0.4171762602327909
15.25,6.266157704721104,1.3026115880738165,-0.8396736462338573
15.26,6.260836578952829,0.8173249180071006,-2.034798493788511
15.27,6.254451228030899,1.01207812112598,-0.25009291110894355
15.280000000000001,6.249130102262623,0.9460961615993652,-0.6800398731855954
15.290000000000001,6.243808976494348,1.147234715640175,-0.6310855161174618
15.3,6.238487850726073,1.105729934647627,-0.7034528265660072
15.31,6.2331667249577976,0.74176493209759,-0.971637565287087
15.32,6.227845599189521,0.9535457376749508,-0.7364438063293146
15.33,6.222524473421246,1.0354910745063919,-0.6800398731855954
15.34,6.217203347652971,0.40440555838893,-1.6123011077874445
15.35,6.211882221884696,0.6555626946515286,-1.0333626241990816
15.36,6.20656109611642,0.6906821247221462,-0.9535457376749508
15.370000000000001,6.201239970348145,1.455860010200148,-1.2440792046227873
15.38,6.19591884457987,1.7165951728456423,-0.7098381774879376
15.39,6.190597718811594,0.9205547579116433,-0.5682962320518121
15.4,6.186340818196974,1.1951248475546536,-1.1248859874134185
15.41,6.181019692428698,1.0354910745063919,-0.5363694774421598
15.42,6.175698566660423,1.0738031800379746,-0.8311598450046166
15.43,6.170377440892148,1.766613755067431,-0.6683333964953896
15.44,6.166120540277527,0.9620595389041914,-1.8038616354453587
15.450000000000001,6.160799414509252,1.5697321016412413,-0.5001858222178871
15.46,6.1554782887409765,1.2036386487838941,-0.7811412627828279
15.47,6.150157162972701,1.1355282389499692,-0.5874522848176036
15.48,6.145900262358081,1.4771445132732495,-0.5427548283640903
15.49,6.140579136589805,1.0546471272721831,-1.4654380365830437
15.5,6.13525801082153,0.809875341931515,-0.740700706943935
15.51,6.13100111020691,0.7566640842487611,-0.8162606928534455
15.52,6.1256799844386345,0.8939491290702662,-0.8460589971557877
15.530000000000001,6.120358858670359,0.9641879892115015,-0.7311226805610392
15.540000000000001,6.115037732902083,1.0482617763502526,-1.0269772732771512
15.55,6.109716607133808,1.0354910745063919,-1.0322983990454266
15.56,6.104395481365533,0.6555626946515286,-0.9567384131359159
15.57,6.1001385807509125,1.4728876126586292,-0.8567012486923385
15.58,6.094817454982637,0.6842967738002157,-0.1873036270432939
15.59,6.089496329214362,1.0397479751210121,0.3597081019354167
15.6,6.084175203446086,0.8439305468484776,-2.010321315254444
15.610000000000001,6.077789852524155,0.5938376357395341,-0.283083890872251
15.620000000000001,6.07246872675588,0.7726274615535873,-1.1163721861841778
15.63,6.067147600987605,0.876921526611785,-0.29691881786976704
15.64,6.06182647521933,1.3494374948346401,-1.3994560770564288
15.65,6.056505349451054,0.45868104122533904,-0.5097638486007828
15.66,6.050119998529124,0.3426804994769354,-1.3792357991369824
15.67,6.044798872760849,1.0014358695894292,-0.9482246119066753
15.68,6.038413521838918,1.008885445665015,-1.066353603962389
15.69,6.033092396070642,1.2887766610763005,-0.8854353278410256
15.700000000000001,6.0267070451487115,1.0961519082647313,-0.4682590676082347
15.71,6.021385919380436,0.7662421106316568,-0.6534342443442185
15.72,6.015000568458506,1.1259502125670735,-1.5143923936511774
15.73,6.0096794426902305,1.091895007650111,-0.9556741879822609
15.74,6.0032940917683,0.2809554405649408,-0.080881111677786
15.75,5.9969087408463695,0.7673063357853119,-0.8364809707728921
15.76,5.990523389924439,0.6842967738002157,-1.1876752714790682
15.77,5.985202264156164,1.0823169812672153,-0.444846114227823
15.780000000000001,5.978816913234233,0.11812899205571376,-0.43101118723030696
15.790000000000001,5.972431562312303,1.1121152855695575,-1.267492158003199
15.8,5.966046211390372,1.0142065714332902,-0.6928105750294564
15.81,5.959660860468442,0.9269401088335737,0.002128450307310158
15.82,5.953275509546511,0.9397108106774347,-1.9379540048058987
15.83,5.947954383778236,1.2855839856153353,-1.2919693365372658
15.84,5.9415690328563056,1.0631609285014239,-0.5108280737544378
15.85,5.935183681934375,0.9141694069897128,-0.9684448898261219
15.860000000000001,5.928798331012445,1.1621338677913462,-0.8386094210802022
15.870000000000001,5.922412980090514,1.0067569953577047,-0.7928477394730338
15.88,5.916027629168584,0.8066826664705499,-0.9588668634432261
15.89,5.909642278246653,0.8875637781483359,-0.9099125063750925
15.9,5.904321152478378,1.160005417484036,-1.1940606224009986
15.91,5.897935801556447,1.2164093506277551,-1.403712977671049
15.92,5.891550450634517,0.5363694774421598,-1.0780600806525948
15.93,5.885165099712586,1.5356768967242789,-1.2153451254741001
15.94,5.879843973944311,1.0780600806525948,-0.46080949153264916
15.950000000000001,5.873458623022381,0.620443264580911,-0.9524815125212956
15.96,5.868137497254105,1.066353603962389,-0.3575796516281065
15.97,5.861752146332175,1.1674549935596217,-1.75384305322357
15.98,5.8564310205639,1.0440048757356324,-0.9471603867530203
15.99,5.850045669641969,1.3409236936053994,-1.0078212205113597
16.0,5.844724543873693,0.539562152903125,-1.4090341034393246
16.01,5.839403418105418,1.254721456159338,-0.3299097976330745
16.02,5.833018067183487,1.0695462794233543,-1.3100611641494022
16.03,5.827696941415212,0.3597081019354167,-1.094023457957421
16.04,5.822375815646937,1.3685935476004314,-0.7311226805610392
16.05,5.8170546898786615,1.306868488688437,-1.0546471272721831
16.06,5.811733564110386,0.391634856545069,-0.42036893569375616
16.07,5.806412438342111,0.3213959964038338,-1.2483361052374076
16.080000000000002,5.801091312573835,1.402648752517394,-1.9975506134105832
16.09,5.7957701868055596,0.9322612346018492,-0.8673435002288893
16.1,5.790449061037284,0.6651407210344243,-1.1365924641036242
16.11,5.785127935269009,1.0546471272721831,-2.1465421349222944
16.12,5.780871034654389,0.6821683234929056,-1.1749045696352072
16.13,5.775549908886113,0.2777627651039756,-1.1036014843403168
16.14,5.770228783117838,0.3277813473257643,-0.8247744940826862
16.15,5.765971882503218,0.8024257658559295,-1.2174735757814104
16.16,5.760650756734942,1.0429406505819774,-1.81876078759653
16.17,5.755329630966667,0.7002601511050419,-1.2047028739375494
16.18,5.751072730352046,0.9013987051458519,-2.02202779194465
16.19,5.745751604583771,0.701324376258697,-1.4196763549758753
16.2,5.741494703969151,0.8141322425461354,-0.6278928406564965
16.21,5.736173578200876,0.9631237640578464,-0.754535633941451
16.22,5.731916677586255,1.2206662512423756,-2.200817617758703
16.23,5.726595551817979,0.8247744940826862,-1.8283388139794257
16.240000000000002,5.722338651203359,0.1362208196678501,-1.3813642494442924
16.25,5.717017525435084,1.0631609285014239,-0.3937633068523792
16.26,5.712760624820463,0.6747187474173201,-1.2834555353080253
16.27,5.708503724205843,0.9961147438211538,-0.7321869057146942
16.28,5.703182598437568,0.9769586910553625,-1.7442650268406743
16.29,5.697861472669293,0.9950505186674988,-1.5622825255656558
16.3,5.693604572054673,0.8066826664705499,-1.2302442776252713
16.31,5.6882834462863965,0.863086599614269,-1.1408493647182445
16.32,5.6840265456717765,1.1259502125670735,-1.14617049048652
16.330000000000002,5.678705419903501,1.3121896144567122,-1.442025083202632
16.34,5.674448519288881,1.241950754315477,-0.7524071836341408
16.35,5.669127393520605,0.701324376258697,-1.7698064305283963
16.36,5.66380626775233,0.782205487936483,-2.414726873643374
16.37,5.6584851419840545,1.1642623180986564,-1.1153079610305228
16.38,5.6542282413694345,0.9918578432065336,-1.5867597040997226
16.39,5.648907115601159,0.6364066418857371,0.283083890872251
16.4,5.643585989832883,0.8279671695436513,-1.6899895440042654
16.41,5.638264864064608,0.5778742584347079,-1.1834183708644477
16.42,5.6329437382963325,0.351194300706176,-0.8833068775337155
16.43,5.627622612528057,0.9013987051458519,-1.5111997181902121
16.44,5.622301486759782,0.9631237640578464,-0.997178968974809
16.45,5.616980360991507,0.6374708670393923,-0.9684448898261219
16.46,5.6116592352232315,0.5651035565908469,-1.2025744236302391
16.47,5.605273884301301,0.7375080314829697,-1.1940606224009986
16.48,5.599952758533025,0.9237474333726085,-2.368965192036206
16.490000000000002,5.59463163276475,0.5129565240617481,-1.3366667929907792
16.5,5.588246281842819,0.7875266137047584,-0.902462930299507
16.51,5.582925156074544,0.8024257658559295,-2.09120242693223
16.52,5.577604030306269,0.6704618468026997,-1.0429406505819774
16.53,5.571218679384338,1.4856583145024902,-1.388813825519878
16.54,5.565897553616063,0.9194905327579882,-1.1908679469400334
16.55,5.559512202694132,0.8716004008435096,-0.4959289216032668
16.56,5.554191076925857,0.3448089497842456,-1.3951991764418084
16.57,5.547805726003927,-0.018091827612136343,-2.1156796054662967
16.580000000000002,5.541420375081996,0.4214331608474112,-0.8971418045312315
16.59,5.536099249313721,0.701324376258697,-1.2791986346934048
16.6,5.52971389839179,0.7385722566366247,-1.7453292519943295
16.61,5.52332854746986,0.8918206787629561,-1.7059529213090916
16.62,5.518007421701584,0.2309368583431521,-1.2483361052374076
16.63,5.511622070779654,0.07343153560220045,-1.1248859874134185
16.64,5.505236719857724,0.6683333964953896,-1.131271338335349
16.65,5.498851368935793,1.1759687947888622,-1.5367411218779339
16.66,5.493530243167517,1.185546821171758,-1.877293171047559
16.67,5.4871448922455865,1.3153822899176775,-1.5707963267948966
16.68,5.480759541323656,0.310753744867283,-0.997178968974809
16.69,5.474374190401726,0.3895064062377589,-1.1919321720936884
16.7,5.46905306463345,0.22348728226756656,-1.442025083202632
16.71,5.46266771371152,0.39482753200603427,-0.7449576075585552
16.72,5.456282362789589,0.12025744236302392,-2.7116456915131413
16.73,5.450961237021314,0.7971046400876541,-1.48352986419518
16.740000000000002,5.444575886099384,0.7747559118608974,-0.9758944659017074
16.75,5.439254760331108,0.715159303256213,-1.6825399679286799
16.76,5.432869409409178,1.2068313242448594,-0.9822798168236379
16.77,5.426484058487247,0.6704618468026997,-1.1706476690205867
16.78,5.421162932718972,0.647048893422288,-0.8684077253825444
16.79,5.414777581797042,0.8577654738459936,-0.6874894492611809
16.8,5.409456456028766,1.184482596018103,-1.2791986346934048
16.81,5.404135330260491,0.8173249180071006,-1.2621710322349236
16.82,5.397749979338561,0.8758573014581299,-1.7580999538381903
16.830000000000002,5.3924288535702845,0.7715632363999322,-1.1153079610305228
16.84,5.387107727802009,0.6811040983392505,-1.3994560770564288
16.85,5.381786602033734,0.6513057940369082,-1.982651461259412
16.86,5.3754012511118034,1.0514544518112179,-0.9567384131359159
16.87,5.370080125343528,0.3299097976330745,-1.8389810655159764
16.88,5.364758999575253,0.6640764958807692,-1.171711894174242
16.89,5.359437873806978,0.983344041977293,-0.8045542161632396
16.9,5.354116748038702,0.3448089497842456,-1.5878239292533778
16.91,5.3498598474240815,0.7332511308683494,-0.7566640842487611
16.92,5.344538721655806,0.8811784272264054,-0.8779857517654401
16.93,5.339217595887531,0.5193418749836786,-1.0684820542696993
16.94,5.333896470119256,0.6395993173467024,-1.5548329494900703
16.95,5.329639569504635,0.7130308529489029,-1.6389067366288215
16.96,5.3243184437363595,0.7555998590951061,-1.616558008402065
16.97,5.318997317968084,0.9237474333726085,-1.3962634015954636
16.98,5.314740417353464,0.6278928406564965,-0.9173620824506781
16.990000000000002,5.309419291585189,0.6257643903491864,-1.5952735053289633
17.0,5.304098165816914,0.6236359400418763,-1.5356768967242789
17.01,5.299841265202293,0.5874522848176036,-1.669769266084819
17.02,5.294520139434018,0.013834926997516026,-1.0706105045770093
17.03,5.2902632388193975,0.916297857297023,-0.9471603867530203
17.04,5.284942113051122,0.621507489734566,-1.4398966328953218
17.05,5.280685212436501,0.43101118723030696,-2.1337714330784334
17.06,5.275364086668226,1.0344268493527367,-1.9081557005035565
17.07,5.270042960899951,0.592773410585879,-1.3292172169151937
17.080000000000002,5.265786060285331,0.701324376258697,-1.28239131015437
17.09,5.260464934517055,0.2596709374918393,-0.9226832082189534
17.1,5.256208033902435,0.8364809707728921,-0.7375080314829697
17.11,5.250886908134159,0.29479036756245686,-0.9205547579116433
17.12,5.245565782365884,0.7715632363999322,-1.5111997181902121
17.13,5.241308881751264,0.4129193596181706,-1.28026285984706
17.14,5.235987755982988,0.5182776498300234,-1.8581371182817679
17.150000000000002,5.230666630214713,0.3213959964038338,-1.914541051425487
17.16,5.226409729600093,0.4948646964496117,-0.6651407210344243
17.17,5.221088603831817,0.3469374000915557,-1.6644481403165434
17.18,5.215767478063542,0.4512314651497535,-2.117808055773607
17.19,5.210446352295266,0.41611203507913586,-2.005000189486169
17.2,5.206189451680646,0.3703503534719675,-2.4370756018701307
17.21,5.200868325912371,0.7896550640120685,-1.7240447489212278
17.22,5.195547200144095,0.6757829725709751,-1.6782830673140594
17.23,5.19022607437582,0.3469374000915557,-1.3632724218321561
17.240000000000002,5.185969173761199,0.7311226805610392,-0.890756453609301
17.25,5.180648047992924,0.30968951971362796,-1.243014979469132
17.26,5.175326922224649,0.7566640842487611,-1.6931822194652306
17.27,5.1700057964563735,0.5204061001373336,-1.185546821171758
17.28,5.1657488958417535,0.5214703252909887,-1.5952735053289633
17.29,5.160427770073477,0.701324376258697,-0.8002973155486194
17.3,5.155106644305202,0.3958917571596894,-1.7708706556820513
17.31,5.149785518536927,0.472515968222855,-0.7375080314829697
17.32,5.1444643927686515,-0.030862529455997288,-1.2834555353080253
17.330000000000002,5.1402074921540315,0.8407378713875123,-1.7495861526089498
17.34,5.134886366385755,0.6885536744148361,-0.9067198309141272
17.35,5.12956524061748,0.6928105750294564,-2.114615380312642
17.36,5.124244114849205,0.7598567597097263,-1.3579512960638807
17.37,5.119987214234585,1.1270144377207285,-0.983344041977293
17.38,5.1146660884663095,-0.11280786628743837,-1.631457160553236
17.39,5.109344962698034,0.22880840803584196,-1.3547586206029154
17.400000000000002,5.104023836929758,0.4576168160716839,-1.4505388844318725
17.41,5.099766936315138,-0.10322983990454265,-2.413662648489719
17.42,5.094445810546863,0.43739653815223745,-1.995422163103273
17.43,5.089124684778588,0.242643335033358,-1.7751275562966717
17.44,5.083803559010312,0.8513801229240632,-2.1742119889173264
17.45,5.079546658395691,0.8662792750752343,-1.4281901562051158
17.46,5.074225532627416,0.3597081019354167,-1.3270887666078834
17.47,5.068904406859141,0.8269029443899963,-2.0539545465543023
17.48,5.063583281090866,0.46080949153264916,-0.5959660860468442
17.490000000000002,5.05826215532259,0.3852495056231386,-2.009257090100789
17.5,5.052941029554315,0.22987263318949705,-2.157184386458845
17.51,5.048684128939694,0.3426804994769354,-2.167826637995396
17.52,5.043363003171419,0.7098381774879376,-1.2568499064666483
17.53,5.038041877403144,0.2128450307310158,-1.8006689599843935
17.54,5.032720751634868,-0.1106794159801282,-1.8091827612136342
17.55,5.027399625866593,0.40546978354258506,-0.4363323129985824
17.56,5.022078500098317,0.11706476690205868,-0.6917463498758013
17.57,5.016757374330042,0.35013007555252096,-1.2110882248594799
