t,ax,ay,az
0.99,96.96366197552297,-5.689969405968306,24.48821992554717
1.0,97.09274206017732,-5.737022017620001,24.519676326257077
1.01,97.0901953240285,-5.776747770077838,24.518405299653217
1.02,97.08705333692828,-5.816914090441921,24.518377921295897
1.03,97.08326982954134,-5.857437269539241,24.519654579290354
1.04,97.07883344610848,-5.8981928273430935,24.522299701217946
1.05,97.07374721870947,-5.939092633005123,24.526348931705563
1.06,97.06805699515401,-5.980095818316476,24.53166092437834
1.07,97.06169950249692,-6.0209957245185795,24.538495901045195
1.08,97.05478444248588,-6.061870288389892,24.54648918246302
1.09,97.04721801631462,-6.102429150182224,24.55600134311894
1.1,97.0389594484881,-6.1424756393883255,24.567103735320607
1.11,97.03005075566284,-6.181882009690142,24.579816115681894
1.12,97.02050198461487,-6.220473082982908,24.594129088807588
1.1300000000000001,97.01032157147644,-6.258105140983275,24.610023939257456
1.1400000000000001,96.99954388174166,-6.294624257746188,24.62747160022186
1.1500000000000001,96.98817118243515,-6.32988733463276,24.646421748743567
1.16,96.97618897537873,-6.36371725276994,24.666794813998976
1.17,96.96366515004354,-6.3959828179883536,24.68852514728579
1.18,96.9506630604026,-6.4265467907557845,24.71152625136326
1.19,96.93721876703954,-6.455278927097394,24.735688248136178
1.2,96.92328921535318,-6.482062029449409,24.760866469126515
1.21,96.90894182075229,-6.5067760199173605,24.7869249473878
1.22,96.89427643691158,-6.529340844040202,24.813727289596176
1.23,96.87931611011322,-6.5496810465420365,24.84110273052766
1.24,96.86410632006012,-6.567741822600762,24.868875484703025
1.25,96.84863313832821,-6.58348807412417,24.89684401614115
1.26,96.83302795767868,-6.596907841001073,24.924842065861107
1.27,96.81728481813114,-6.60801459812884,24.952660868923275
1.28,96.8015509487144,-6.616853181852029,24.980131756605502
1.29,96.78575926793306,-6.623482071099435,25.00702827965212
1.3,96.76993058477794,-6.627990737161686,25.033168524621132
1.31,96.75420468919052,-6.630504165907459,25.05839745375589
1.32,96.73859231985605,-6.631165009758965,25.08254552655758
1.33,96.72312009107917,-6.630142182903805,25.105466322951383
1.34,96.70771372164319,-6.627623317955978,25.127000103329273
1.35,96.69246966074151,-6.62382237927222,25.14708724339385
1.36,96.67741637433402,-6.618971719980205,25.1656524527213
1.37,96.66251324273614,-6.613312782455493,25.182646737997636
1.3800000000000001,96.64773158027043,-6.607097699104349,25.1980436724561
1.3900000000000001,96.63301104174715,-6.600578702860204,25.211901789071344
1.4000000000000001,96.61837557651357,-6.594014555997375,25.224291455035182
1.41,96.60375801903876,-6.58765000002403,25.23531988756406
1.42,96.58917852764432,-6.5817211053252,25.24516013911951
1.43,96.57453216977682,-6.5764347921704545,25.253995941245343
1.44,96.55969924488565,-6.571968573378545,25.262047849677273
1.45,96.54461069817347,-6.568474638593706,25.269564117038552
1.46,96.52916904952109,-6.56603671678147,25.276887463681792
1.47,96.51331025849693,-6.564714201624762,25.28432804114464
1.48,96.49695749001174,-6.564501277501845,25.292235372462034
1.49,96.4800341755491,-6.5653301090480385,25.300970439942063
1.5,96.46625350625851,-6.567301074547379,25.31186618389274
1.51,96.37619924763487,-6.5654312321316315,25.304768407515493
1.52,96.28522608344102,-6.563982573526958,25.299516751014448
1.53,96.19321745272161,-6.562606135535615,25.29639932172362
1.54,96.10018560957397,-6.560891220241301,25.29569146446902
1.55,96.00616348034623,-6.558364512534307,25.29761213540661
1.56,95.9111645300124,-6.554493226881178,25.302301032102744
1.57,95.81494892054164,-6.5486809853002885,25.30974539525932
1.58,95.71777845876514,-6.540322965977363,25.319968974135076
1.59,95.61979597911032,-6.528784878311814,25.33285106438896
1.6,95.5210126439258,-6.513417232506301,25.348122463642817
1.61,95.42136821733263,-6.493575069026331,25.36537384730485
1.62,95.32126071529342,-6.468674094694503,25.38418949525302
1.6300000000000001,95.22088486301197,-6.438168518552673,25.40397701269669
1.6400000000000001,95.12037433204458,-6.401582471296856,25.424008171251803
1.6500000000000001,95.01982558784366,-6.358532669280622,25.443433195776002
1.6600000000000001,94.91970201903086,-6.3087771198297995,25.461398264730818
1.67,94.82028688951927,-6.25219925334616,25.47692000362113
1.68,94.72165803898181,-6.188827555232843,25.488898918235986
1.69,94.62411605563948,-6.118875698149385,25.49625574976928
1.7,94.52806651700215,-6.042750981756398,25.49792992493503
1.71,94.43370547091618,-5.961037856131561,25.49282808297272
1.72,94.3411430058839,-5.87451433027939,25.479890607716904
1.73,94.25060965671342,-5.784158750768647,25.458180897354936
1.74,94.16236406137138,-5.691137178957607,25.426897387554916
1.75,94.07640538293445,-5.596770406524814,25.38533414434304
1.76,93.99267363652856,-5.502524403144104,25.332966313274763
1.77,93.91125027842273,-5.409995838799894,25.26953470507241
1.78,93.83206447468574,-5.320859399055373,25.19499495275003
1.79,93.75501711147615,-5.236835634666833,25.10957037209321
1.8,93.67988039809367,-5.15964031479058,25.013740007446465
1.81,93.60641258254378,-5.090943757685762,24.908274660958412
1.82,93.53408723901103,-5.032304082032794,24.794164021012076
1.83,93.46236961007637,-4.985132630989624,24.67267531680147
1.84,93.39091327067148,-4.950655978077641,24.545384374613555
1.85,93.31926486331815,-4.929850621102776,24.414065332973063
1.86,93.24691259933499,-4.92340291077174,24.280661831859955
1.87,93.17334407270293,-4.931676424187336,24.147251486610458
1.8800000000000001,93.09798559035258,-4.954683527914755,24.015973018557858
1.8900000000000001,93.02021623594221,-4.992066942378009,23.88896833954436
1.9000000000000001,92.93930070024668,-5.043085903423362,23.7682930648897
1.9100000000000001,92.85505301892903,-5.1066677122956925,23.656021369674
1.92,92.76708784453376,-5.1813809602699425,23.553983762834203
1.93,92.67508953478634,-5.2654826891677144,23.463769677888834
1.94,92.57892016039939,-5.35697160974437,23.38669668762194
1.95,92.47847295126363,-5.4536360895580716,23.323723369738225
1.96,92.37343685450377,-5.553106606301764,23.275349575956007
1.97,92.26394484921907,-5.65296896629259,23.241759512800925
1.98,92.15038349186707,-5.750834388824488,23.22276301755372
1.99,92.0327572948932,-5.844382064638874,23.21763937640644
2.0,91.913231776456,-5.931592667386067,23.225819833315285
2.0100000000000002,91.74374897080403,-6.007674763608531,23.233379451270586
2.02,91.57184861126768,-6.073896265173979,23.250813527630598
2.0300000000000002,91.397994975845,-6.1290652026092936,23.276205669739355
2.04,91.22280236199698,-6.172408623066219,23.307527245312627
2.05,91.04681924947648,-6.203577975256545,23.34267169772816
2.06,90.87055340369609,-6.222657479971739,23.379557449606782
2.07,90.69450389393951,-6.230144001053745,23.416230234384486
2.08,90.51921861922139,-6.226913906848692,23.450966561465336
2.09,90.34501872746667,-6.214147589886293,23.482280322562552
2.1,90.17198164029935,-6.193254778824056,23.508985129343266
2.11,89.9998865864965,-6.165781214702262,23.530210529735886
2.12,89.82917837963124,-6.133373602468708,23.54569306099046
2.13,89.65978491512463,-6.097600164081913,23.5554593744648
2.14,89.49136975146757,-6.059871168799435,23.559859390349466
2.15,89.32376710250585,-6.021365534522664,23.559630927212336
2.16,89.15635328545513,-5.982919190471506,23.555663610631072
2.17,88.98911015288306,-5.9450387724405225,23.549159990124874
2.18,88.82160849560047,-5.9077750992663915,23.541294725071285
2.19,88.65374206985675,-5.870781156037472,23.53326072755887
2.2,88.48531462313224,-5.833300408259252,23.52604806300866
2.21,88.31567133270312,-5.794188630484032,23.520240067544812
2.22,88.14477765523017,-5.752089643224818,23.51617499653867
2.23,87.97329286558217,-5.705497108174097,23.513911914259083
2.24,87.80145969906734,-5.652847817887089,23.512876070353432
2.25,87.62950594596536,-5.592678029970653,23.511952496554112
2.2600000000000002,87.45776132712545,-5.523751899318279,23.509549249181074
2.27,87.28686343840462,-5.445269259269233,23.503683690391032
2.2800000000000002,87.11765489382938,-5.356932274342342,23.492075637341568
2.29,86.95054441900173,-5.259031627649182,23.472115391413165
2.3000000000000003,86.78634127885141,-5.1525742306500675,23.44122993784071
2.31,86.62550382817308,-5.039268671180071,23.396882038249025
2.32,86.46828405164905,-4.92151456845516,23.33679638759991
2.33,86.3150025356805,-4.802371334515771,23.259216591815424
2.34,86.16599635902692,-4.68543715607804,23.163072297498367
2.35,86.02112340346277,-4.574672273857841,23.048001361865744
2.36,85.8798760234001,-4.474209420939028,22.914483686934453
2.37,85.74108205493748,-4.388124158007798,22.763821883875515
2.38,85.60456759574544,-4.320291176229384,22.598582315998485
2.39,85.46930054479911,-4.274034346710886,22.422047947691834
2.4,85.33392334535856,-4.251946090832279,22.238231148521894
2.41,85.1970797506298,-4.25569992174546,22.051799458313933
2.42,85.05760757329757,-4.2858998937194235,21.867880872333593
2.43,84.91420221525912,-4.341981806492694,21.69171479593464
2.44,84.76522353904853,-4.422142029288947,21.528325187441894
2.45,84.60957583899115,-4.523456219863119,21.3824261306029
2.46,84.44690205189288,-4.641958277426816,21.25821343569026
2.47,84.27667459949575,-4.7727945367874405,21.15886211804317
2.48,84.09841604431816,-4.910459774775996,21.086415331887643
2.49,83.91238840485623,-5.0491089199518395,21.041776037810386
2.5,83.71489961884258,-5.182600123345502,21.023461593086047
2.5100000000000002,83.58939004407563,-5.310291580428181,21.051201313512827
2.52,83.45813745023698,-5.42240016500689,21.101788796255537
2.5300000000000002,83.32258372108244,-5.514748155250647,21.171441189446128
2.54,83.18429638415707,-5.58421949710451,21.255609690276067
2.5500000000000003,83.04469686306008,-5.62890041046296,21.349206327442943
2.56,82.90468659901649,-5.648126817473934,21.44684246783894
2.57,82.76592034102242,-5.642533256619499,21.543477383685854
2.58,82.62964392190852,-5.613911032916062,21.634448095935333
2.59,82.49667122244433,-5.565003210848878,21.715747057044346
2.6,82.3776194005578,-5.499882071629918,21.78684865503666
2.61,82.26535391694918,-5.422016246036442,21.843747069889396
2.62,82.15753198530524,-5.335288576360931,21.884814339215637
2.63,82.05379230915104,-5.243544750059071,21.910006263070397
2.64,81.95450054064014,-5.150234420692456,21.92042380508905
2.65,81.85857602109783,-5.058044580938221,21.91751980651626
2.66,81.7651423993644,-4.968860994828123,21.903255609437377
2.67,81.67362180402668,-4.88371002050998,21.879826905330646
2.68,81.58350300638463,-4.802776721938739,21.8492985904401
2.69,81.49437506026472,-4.725532326575233,21.81334165939958
2.7,81.40597480144436,-4.650935609270716,21.77303030902648
2.71,81.31829695429087,-4.57770343008041,21.728727851742242
2.72,81.23153479809298,-4.504607854633052,21.680035268763493
2.73,81.14603981666673,-4.4307634419409085,21.62584079785121
2.74,81.0622462994544,-4.355898745018181,21.564461996697155
2.75,80.98064045440807,-4.280570652249107,21.49389173602586
2.7600000000000002,80.90165820970489,-4.206275894981047,21.412092561943158
2.77,80.82561716462364,-4.135471007186757,21.317333377821534
2.7800000000000002,80.7525651841358,-4.071467723098244,21.208504289953147
2.79,80.68237469843785,-4.018229194356247,21.085467120623232
2.8000000000000003,80.61447219304291,-3.98004205381549,20.949214854696304
2.81,80.5480087443695,-3.961150302084154,20.802069174566185
2.82,80.48186722049873,-3.965316987027978,20.6476929458113
2.83,80.41454330911166,-3.9953852042831537,20.49092226231963
2.84,80.34448295553402,-4.052913320268091,20.337585804465995
2.85,80.27006662560397,-4.137851586449138,20.194120995815474
2.86,80.18959480744917,-4.248346901434718,20.067076821897356
2.87,80.10179061770265,-4.380724223129185,19.962703585346333
2.88,80.00556712848368,-4.529577777923696,19.886347087282587
2.89,79.90025593284935,-4.688051897337403,19.842000396566547
2.9,79.79717228998233,-4.848946539678932,19.83488826596457
2.91,79.4694733376632,-4.990197075836637,19.80648987358498
2.92,79.13390200871324,-5.11644541077191,19.81075879684745
2.93,78.79190564971871,-5.220046807775225,19.843770945618928
2.94,78.44536093257732,-5.29461772066716,19.89978714410757
2.95,78.0963408216904,-5.335498524728737,19.97160113129972
2.96,77.74712537875914,-5.34010841817263,20.051113557901466
2.97,77.4001064803961,-5.308131236707482,20.129913015040046
2.98,77.0572851131178,-5.241463206926624,20.199825811682345
2.99,76.72011100945384,-5.14401805317312,20.253486935005288
3.0,76.49595267932679,-5.027744232870067,20.312419044464207
3.0100000000000002,74.24051322085353,-4.770585334717115,19.817470058497076
3.02,71.98867777905168,-4.502092467035791,19.29276761848959
3.0300000000000002,69.74400840189693,-4.229696139173091,18.73901115745735
3.04,67.50581370031732,-3.960043699294858,18.157633544332477
3.0500000000000003,65.2726093999422,-3.6986576782665708,17.551367618424393
3.06,63.04468635925691,-3.44984973712919,16.92443352163141
3.0700000000000003,60.81981056342132,-3.2162715350189304,16.280891750524656
3.08,58.59687786128342,-2.999242740871181,15.625101219633148
3.09,56.375984135984844,-2.7988687667673213,14.961240168935406
3.1,54.154909536435255,-2.614201601252006,14.292067956701
3.11,51.93461079969538,-2.4440533536169955,13.620297606018955
3.12,49.71390622619254,-2.2869523230333986,12.946979495532856
3.13,47.49369339623056,-2.14192781784229,12.273080342984906
3.14,45.27332305778055,-2.0084450693399445,11.59847317758474
3.15,43.0534951079241,-1.8868039455007994,10.923472270177172
3.16,40.83368377466759,-1.7779722355142336,10.248154493598458
3.17,38.614050963906884,-1.6834042775221598,9.573659935791845
3.18,36.39385225608146,-1.6048165272593984,8.901621579070614
3.19,34.172569902881435,-1.5435870021684885,8.234971925742471
3.2,31.94918877645562,-1.5005594250887797,7.577375769404162
3.21,29.72269015830218,-1.4753062449116794,6.933370481422256
3.22,27.491961557774395,-1.4661451269282442,6.307778107058878
3.23,25.25595635250234,-1.4695863913250427,5.705319441359046
3.24,23.014601102431907,-1.480713279135871,5.1302183752420945
3.25,20.767386309941973,-1.4931314831687044,4.585286890650448
3.2600000000000002,18.513787685844633,-1.4993230196318656,4.0715302467662475
3.27,16.25550913177783,-1.4914788657559614,3.5883874761296743
3.2800000000000002,13.99378997306629,-1.4618870647280409,3.1328841996183474
3.29,11.729944008874257,-1.4036760605791883,2.6998257729034547
3.3000000000000003,9.401843070044148,-1.3076047881315709,2.265731601387144
3.31,8.286288529033769,-1.2469604834785828,2.1519887686440557
3.3200000000000003,7.1747598384605045,-1.1479838106722329,2.0363768396418687
3.33,6.069467459909706,-1.0122121898283902,1.909823918543391
3.34,4.972364058287125,-0.8436055799717539,1.7639121389853332
3.35,3.884945042361116,-0.6482434910979747,1.5915063259270945
3.36,2.808131605630074,-0.4338450052350848,1.3872780979098618
3.37,1.7422122330036949,-0.20910638726426944,1.148052736690185
3.38,0.6869885544719341,0.01689099238523971,0.873003269842189
3.39,-0.35842733536631327,0.23542983171122395,0.5635331492191088
3.4,-1.4322387818300713,0.44098825130169084,0.21350427387966364
3.41,-1.8100093190560371,0.5835934729684211,0.015758464995611676
3.42,-2.18360425288711,0.700158938742865,-0.20207142993078045
3.43,-2.5549272313621905,0.7879924194966708,-0.43331863334769555
3.44,-2.925771228098646,0.8462249319384056,-0.6712809493394168
3.45,-3.297709180272639,0.8756169714288731,-0.9096890550855328
3.46,-3.6720389797332595,0.8782348089237131,-1.1430630672533755
3.47,-4.0497498571629125,0.8570683737435245,-1.3669232244474656
3.48,-4.431494948120565,0.8156285024724045,-1.5778551462299726
3.49,-4.817663757366029,0.7575952519745981,-1.7734665149513593
3.5,-5.2084396187124105,0.6865510542141865,-1.952230803757578
3.5100000000000002,-5.60385364504368,0.6057877951075644,-2.113268983071219
3.52,-6.0038657720681545,0.5182526366437241,-2.256138128950585
3.5300000000000002,-6.408373857032982,0.4266086094337531,-2.3805943925857607
3.54,-6.81726371862093,0.3332935565191698,-2.486445340033545
3.5500000000000003,-7.2303687684622275,0.24103046677002576,-2.573715854746636
3.56,-7.645758593808032,0.1584307787693578,-2.6493996738643495
3.5700000000000003,-8.062543042668791,0.08340862389081252,-2.716595142896157
3.58,-8.482985935855403,0.010141364381471701,-2.7672547995035366
3.59,-8.907373075443966,-0.058088145457183035,-2.799459298639711
3.6,-9.33571489619316,-0.11677606412501677,-2.812136613657252
3.61,-9.767621403656795,-0.1605503923350588,-2.8055614121420387
3.62,-10.20222961196669,-0.1836915498790709,-2.781698596742836
3.63,-10.638229651300877,-0.18075341300014214,-2.7444150602435076
3.64,-11.073886335223644,-0.1472717701826349,-2.699363983528991
3.65,-11.507174956199675,-0.08038781686318927,-2.653719566321021
3.66,-11.935936965633076,0.02064083050696605,-2.615664409120764
3.67,-12.358048081461009,0.1541074289709745,-2.5937243080851844
3.68,-12.77166534300299,0.3158348768866509,-2.596035525732291
3.69,-13.175380808381858,0.4992816856807085,-2.629586063289867
3.7,-13.56836568285419,0.6960022392332927,-2.699545623025728
3.71,-13.950472792718747,0.8962647698772495,-2.8087467429109707
3.72,-14.322250032274232,1.0897957613699383,-2.9573575082226413
3.73,-14.684925308796121,1.2666626624526272,-3.142913052846541
3.74,-15.040361332980556,1.4179750063153234,-3.3603771425369375
3.75,-15.390828261506954,1.5366309951444816,-3.6026277205389454
3.7600000000000002,-15.738851033711537,1.6178179832463893,-3.8610288677181037
3.77,-16.086987155565147,1.6593191342393039,-4.12609673259062
3.7800000000000002,-16.437614735134456,1.661515908324623,-4.388390550800209
3.79,-16.792921907202093,1.6273099232472734,-4.639034660131379
3.8000000000000003,-17.15457569908912,1.5616778885209914,-4.87044297812183
3.81,-17.52370414908893,1.4711590522657039,-5.076751230805166
3.8200000000000003,-17.90086677674823,1.3632341339032414,-5.254074802935447
3.83,-18.2860724241738,1.245690888253315,-5.400587503386374
3.84,-18.67884743982197,1.1260303370041878,-5.516395357600369
3.85,-19.078300624731817,1.0109964001524565,-5.60326538594284
3.86,-19.483239192955075,0.9061480546384987,-5.6642000014556135
3.87,-19.8925036335424,0.8157976047348218,-5.70311571293498
3.88,-20.304814915917778,0.7428883888455674,-5.7242895059954115
3.89,-20.71896462188178,0.6891356374745992,-5.732010479651096
3.9,-422.1332955489707,24.760846182550317,-109.45492370070072
3.91,-21.154632472415166,0.6174846403680955,-5.620759103307669
3.92,-21.152673008788238,0.5977525657024441,-5.502694685861045
3.93,-21.14975717417396,0.5967128891813314,-5.384425452361147
3.94,-21.145361326177674,0.6136764798495404,-5.268135065477608
3.95,-21.139002185337137,0.6480366778494138,-5.155832101762521
3.96,-21.130189191778165,0.6992623659740695,-5.049535796326346
3.97,-21.11839035533864,0.7667990744843647,-4.951431682922075
3.98,-21.103018063130076,0.8498997503700658,-4.863963920734813
3.99,-21.083439863591614,0.9474177090075317,-4.789842169307507
4.0,-21.059013873031777,1.0575997443914587,-4.731953499554191
4.01,-21.029144871020204,1.1779181288026754,-4.693183893451916
4.0200000000000005,-20.993354789198463,1.3049756012931737,-4.676167742461362
4.03,-20.951358452578347,1.4345084577596032,-4.682994316356124
4.04,-20.9031344151624,1.5615003961788405,-4.714907540668089
4.05,-20.848980921700413,1.6804059106771356,-4.772037896406362
4.0600000000000005,-20.789548427038486,1.7854680543570003,-4.853203083091506
4.07,-20.725842591712688,1.8711031292817526,-4.955807312631368
4.08,-20.659194869576655,1.9323161984979995,-5.075858746825079
4.09,-20.59120135417194,1.9651061259255316,-5.208112070035701
4.1,-20.523634107850185,1.9668188934622965,-5.346329424868617
4.11,-20.458332176348044,1.9364125777280663,-5.483640349678347
4.12,-20.397081767468034,1.8746057262021647,-5.612970623735644
4.13,-20.341496221666514,1.7838925211352847,-5.7275027042789715
4.14,-20.292906533689028,1.6684212449416194,-5.82112717374427
4.15,-20.25227211119238,1.5337459120740524,-5.88884564062087
4.16,-20.22011907469446,1.3864730105481318,-5.927090631322633
4.17,-20.196511288070397,1.2338348028475186,-5.933936665874568
4.18,-20.18105436848404,1.0832256468484904,-5.909192159710036
4.19,-20.172938066973437,0.9417453918782388,-5.854341627116298
4.2,-20.170995420558544,0.8157776862869269,-5.772414424278354
4.21,-20.173794547476806,0.7106465017272476,-5.667709712659173
4.22,-20.179736959431636,0.630365856590565,-5.545474333120618
4.23,-20.187160623138187,0.5775032372899727,-5.41153609399701
4.24,-20.194439702399198,0.5531433707821096,-5.271926553981079
4.25,-20.20007098599106,0.5569651976784789,-5.132529111601639
4.26,-20.202741516231672,0.5874014374020231,-4.998780605361031
4.2700000000000005,-20.201375695012615,0.6418583210513296,-4.875438295407762
4.28,-20.195160105118592,0.7169708593016393,-4.766424747404573
4.29,-20.18354674706153,0.8088687755008062,-4.67475370932433
4.3,-20.172126799036285,0.9137674690813695,-4.604059189257255
4.3100000000000005,-20.1585202080749,1.0273576455543731,-4.554987964231334
4.32,-20.13920651335829,1.145373036368192,-4.527091352139832
4.33,-20.11445175835479,1.2639874390297603,-4.520227691632443
4.34,-20.084639052893,1.3796618476016205,-4.533736298289485
4.3500000000000005,-20.050240870691344,1.4891629355495761,-4.566540254231589
4.36,-20.011799532807785,1.5895532360299054,-4.617224114502663
4.37,-19.96991648864589,1.6781685583696575,-4.684080560560692
4.38,-19.92524918969161,1.7525981802174904,-4.765127059506411
4.39,-19.878513111993335,1.8106809876492904,-4.858098925763801
4.4,-19.830485571816304,1.8505270894786627,-4.96042954794918
4.41,-19.7820076626314,1.870568676249924,-5.069231104845115
4.42,-19.733980806020938,1.8696387046875076,-5.1812896558327255
4.43,-19.687355152103194,1.8470704845438002,-5.293086895893854
4.44,-19.64310802864937,1.8028062979801076,-5.400858289132915
4.45,-19.60221218443942,1.7375005930729963,-5.500691913042089
4.46,-19.565594898005056,1.6526018416153458,-5.588667559715727
4.47,-19.534090613888143,1.55039803630982,-5.661029988067358
4.48,-19.508389965041374,1.4340133063869505,-5.714385066874282
4.49,-19.488990767907655,1.3073475602863391,-5.745904076752678
4.5,-19.47615486530252,1.1749567132806047,-5.753518828961831
4.51,-19.469875200272977,1.041875496367115,-5.73608959119432
4.5200000000000005,-19.469857183837927,0.9133927655740142,-5.693529179906526
4.53,-19.475516822528483,0.7947937290452896,-5.626869936076342
4.54,-19.48599683606547,0.6910836774019514,-5.538265427437187
4.55,-19.500200737458908,0.6067181020796474,-5.430921260128282
4.5600000000000005,-19.516842703545656,0.5453538458920354,-5.308959957897563
4.57,-19.53451050257815,0.5096425890901606,-5.177225560118318
4.58,-19.55173684638895,0.5010823936820321,-5.041042208856542
4.59,-19.567074378136443,0.5199360985944478,-4.905943188601362
4.6000000000000005,-19.579169572417523,0.5652232495631168,-4.777387134713138
4.61,-19.586829561521842,0.6347834829452423,-4.6604850289840245
